cve_concatenada,sequia,racha,full_date_start_racha,full_date_end_racha,racha_meses
30081,Sin sequia,19,2009-09-30,2011-03-31,17.971621593872563
30082,D0,8,2008-12-31,2009-07-31,6.965235425778763
30082,D1,6,2004-12-31,2005-05-31,4.9610874966631755
30082,D2,5,2019-04-15,2019-06-15,2.0041479291155877
30082,D3,8,2019-06-30,2019-10-15,3.5154725969732437
30082,Sin sequia,19,2011-09-30,2013-03-31,18.004476477956427
30083,D0,15,2020-07-15,2021-02-15,7.06380007803035
30083,D1,5,2018-11-30,2019-01-31,2.0370028131994498
30083,D2,29,2019-02-15,2020-04-15,13.963325735641389
30083,Sin sequia,19,2009-09-30,2011-03-31,17.971621593872563
30084,D0,7,2008-02-29,2008-08-31,6.045298671430625
30084,D1,7,2004-11-30,2005-05-31,5.979588903262901
30084,D2,4,2010-03-31,2010-06-30,2.9897944516314503
30084,D3,5,2019-08-15,2019-10-15,2.0041479291155877
30084,Sin sequia,29,2011-09-30,2014-01-31,28.058071007618228
30085,D0,13,2017-02-28,2017-08-31,6.045298671430625
30085,D1,7,2003-01-31,2003-07-31,5.946734019179039
30085,D2,4,2019-08-31,2019-10-15,1.4784697837737941
30085,D3,1,2011-06-30,2011-06-30,0.0
30085,Sin sequia,16,2012-01-31,2013-04-30,14.948972258157252
30086,D0,7,2003-01-31,2003-07-31,5.946734019179039
30086,D1,10,2008-11-30,2009-08-31,9.002238238978213
30086,D2,3,2022-04-30,2022-05-31,1.0185014065997249
30086,Sin sequia,44,2013-03-31,2015-06-15,26.481036571592846
30087,D0,9,2008-11-30,2009-07-31,7.983736832378488
30087,D1,7,2004-11-30,2005-05-31,5.979588903262901
30087,D2,1,2011-05-31,2011-05-31,0.0
30087,D3,1,2011-06-30,2011-06-30,0.0
30087,Sin sequia,42,2016-10-15,2018-06-30,20.468592784246084
30088,D0,9,2008-11-30,2009-07-31,7.983736832378488
30088,D1,7,2004-11-30,2005-05-31,5.979588903262901
30088,D2,2,2019-07-31,2019-08-15,0.49282326125793136
30088,D3,1,2011-06-30,2011-06-30,0.0
30088,Sin sequia,25,2012-01-31,2014-01-31,24.016920265303188
30089,D0,7,2004-06-30,2004-12-31,6.045298671430625
30089,D1,5,2005-01-31,2005-05-31,3.942586090063451
30089,D2,3,2010-03-31,2010-05-31,2.0041479291155877
30089,D3,9,2019-06-30,2019-10-31,4.041150742315037
30089,Sin sequia,19,2011-09-30,2013-03-31,18.004476477956427
30090,D0,11,2018-11-15,2019-04-15,4.9610874966631755
30090,D1,7,2004-11-30,2005-05-31,5.979588903262901
30090,D2,3,2019-11-30,2019-12-31,1.0185014065997249
30090,D3,6,2019-08-31,2019-11-15,2.496971190373519
30090,Sin sequia,24,2012-01-31,2013-12-31,22.998418858703463
30091,D0,21,2017-08-15,2018-06-15,9.987884761494076
30091,D1,12,2015-06-30,2015-12-15,5.519620526088832
30091,D2,12,2019-11-30,2020-05-15,5.486765642004969
30091,D3,6,2019-04-30,2019-07-15,2.496971190373519
30091,D4,6,2019-07-31,2019-10-15,2.496971190373519
30091,Sin sequia,19,2011-09-30,2013-03-31,18.004476477956427
30092,D0,9,2008-11-30,2009-07-31,7.983736832378488
30092,D1,5,2005-01-31,2005-05-31,3.942586090063451
30092,D2,1,2008-05-31,2008-05-31,0.0
30092,D3,1,2011-06-30,2011-06-30,0.0
30092,Sin sequia,48,2014-05-15,2016-04-30,23.524097004045256
30093,D0,9,2008-11-30,2009-07-31,7.983736832378488
30093,D1,7,2004-11-30,2005-05-31,5.979588903262901
30093,D2,1,2011-05-31,2011-05-31,0.0
30093,D3,1,2011-06-30,2011-06-30,0.0
30093,Sin sequia,46,2016-08-15,2018-06-30,22.47274071336167
30094,D0,5,2004-06-30,2004-10-31,4.041150742315037
30094,D1,7,2004-11-30,2005-05-31,5.979588903262901
30094,D2,6,2018-07-31,2018-10-15,2.496971190373519
30094,D3,3,2016-06-30,2016-07-31,1.0185014065997249
30094,Sin sequia,19,2011-09-30,2013-03-31,18.004476477956427
30095,D0,9,2008-11-30,2009-07-31,7.983736832378488
30095,D1,7,2004-11-30,2005-05-31,5.979588903262901
30095,D2,4,2019-08-31,2019-10-15,1.4784697837737941
30095,D3,1,2011-06-30,2011-06-30,0.0
30095,Sin sequia,62,2012-01-31,2015-08-15,42.448510236349826
30096,D0,9,2008-11-30,2009-07-31,7.983736832378488
30096,D1,7,2004-11-30,2005-05-31,5.979588903262901
30096,D2,1,2011-05-31,2011-05-31,0.0
30096,D3,1,2011-06-30,2011-06-30,0.0
30096,Sin sequia,30,2012-01-31,2014-04-15,26.448181687508985
30097,D0,11,2014-10-31,2015-03-31,4.9610874966631755
30097,D1,7,2004-11-30,2005-05-31,5.979588903262901
30097,D2,9,2019-03-31,2019-07-31,4.008295858231175
30097,D3,6,2019-08-15,2019-10-31,2.529826074457381
30097,Sin sequia,28,2011-10-31,2014-01-31,27.039569601018503
30098,D0,11,2019-01-31,2019-06-30,4.928232612579314
30098,D1,7,2003-01-31,2003-07-31,5.946734019179039
30098,D2,4,2019-08-31,2019-10-15,1.4784697837737941
30098,D3,1,2011-06-30,2011-06-30,0.0
30098,Sin sequia,16,2012-01-31,2013-04-30,14.948972258157252
30099,D0,23,2015-08-31,2016-07-31,11.006386168093801
30099,D1,20,2019-07-15,2020-04-30,9.527916384320006
30099,D2,1,2008-05-31,2008-05-31,0.0
30099,D3,1,2011-06-30,2011-06-30,0.0
30099,Sin sequia,20,2011-09-30,2013-04-30,18.990123000472288
30100,D0,15,2018-11-15,2019-06-15,6.965235425778763
30100,D1,7,2004-11-30,2005-05-31,5.979588903262901
30100,D2,3,2019-07-15,2019-08-15,1.0185014065997249
30100,D3,6,2019-08-31,2019-11-15,2.496971190373519
30100,Sin sequia,24,2012-01-31,2013-12-31,22.998418858703463
30101,D0,25,2015-07-31,2016-07-31,12.024887574693526
30101,D1,16,2019-09-15,2020-04-30,7.490913571120557
30101,D2,2,2008-05-31,2008-06-30,0.9856465225158627
30101,D3,1,2011-06-30,2011-06-30,0.0
30101,Sin sequia,19,2009-09-30,2011-03-31,17.971621593872563
30102,D0,9,2008-06-30,2009-02-28,7.983736832378488
30102,D1,9,2019-04-30,2019-08-31,4.041150742315037
30102,D2,3,2011-04-30,2011-06-30,2.0041479291155877
30102,D3,2,2019-09-30,2019-10-15,0.49282326125793136
30102,Sin sequia,60,2012-01-31,2015-07-15,41.4300088297501
30103,D0,11,2004-08-31,2005-06-30,9.955029877410214
30103,D1,16,2008-05-31,2009-08-31,15.014682026324977
30103,D2,12,2019-05-15,2019-10-31,5.552475410172693
30103,Sin sequia,44,2013-03-31,2015-06-15,26.481036571592846
30104,D0,14,2022-07-31,2023-02-15,6.538121932688556
30104,D1,7,2004-11-30,2005-05-31,5.979588903262901
30104,D2,12,2019-11-15,2020-04-30,5.486765642004969
30104,D3,9,2019-06-30,2019-10-31,4.041150742315037
30104,Sin sequia,19,2011-09-30,2013-03-31,18.004476477956427
30105,D0,11,2018-11-15,2019-04-15,4.9610874966631755
30105,D1,7,2004-11-30,2005-05-31,5.979588903262901
30105,D2,4,2010-03-31,2010-06-30,2.9897944516314503
30105,D3,6,2019-08-31,2019-11-15,2.496971190373519
30105,Sin sequia,24,2012-01-31,2013-12-31,22.998418858703463
30106,D0,9,2008-11-30,2009-07-31,7.983736832378488
30106,D1,7,2004-11-30,2005-05-31,5.979588903262901
30106,D2,1,2011-05-31,2011-05-31,0.0
30106,D3,1,2011-06-30,2011-06-30,0.0
30106,Sin sequia,46,2016-08-15,2018-06-30,22.47274071336167
30107,D0,10,2008-10-31,2009-07-31,8.969383354894351
30107,D1,6,2008-04-30,2008-09-30,5.0267972648309
30107,D2,1,2011-05-31,2011-05-31,0.0
30107,D3,1,2011-06-30,2011-06-30,0.0
30107,Sin sequia,60,2019-10-31,2022-04-15,29.470831023224296
30108,D0,7,2004-06-30,2004-12-31,6.045298671430625
30108,D1,5,2005-01-31,2005-05-31,3.942586090063451
30108,D2,4,2010-02-28,2010-05-31,3.0226493357153124
30108,D3,5,2018-08-15,2018-10-15,2.0041479291155877
30108,D4,6,2019-07-31,2019-10-15,2.496971190373519
30108,Sin sequia,19,2011-09-30,2013-03-31,18.004476477956427
30109,D0,14,2008-06-30,2009-07-31,13.010534097209389
30109,D1,7,2004-11-30,2005-05-31,5.979588903262901
30109,D2,3,2022-04-30,2022-05-31,1.0185014065997249
30109,D3,2,2019-09-30,2019-10-15,0.49282326125793136
30109,Sin sequia,60,2012-01-31,2015-07-15,41.4300088297501
30110,D0,10,2004-08-31,2005-05-31,8.969383354894351
30110,D1,7,2003-01-31,2003-07-31,5.946734019179039
30110,D2,2,2011-06-30,2011-07-31,1.0185014065997249
30110,Sin sequia,103,2014-03-15,2018-06-15,51.02363498223783
30111,D0,10,2008-10-31,2009-07-31,8.969383354894351
30111,D1,6,2004-12-31,2005-05-31,4.9610874966631755
30111,D2,8,2019-02-28,2019-06-15,3.5154725969732437
30111,D3,8,2019-06-30,2019-10-15,3.5154725969732437
30111,Sin sequia,19,2011-09-30,2013-03-31,18.004476477956427
30112,D0,9,2008-11-30,2009-07-31,7.983736832378488
30112,D1,7,2004-11-30,2005-05-31,5.979588903262901
30112,D2,2,2018-08-31,2018-09-15,0.49282326125793136
30112,D3,1,2011-06-30,2011-06-30,0.0
30112,Sin sequia,46,2016-08-15,2018-06-30,22.47274071336167
30113,D0,13,2017-02-28,2017-08-31,6.045298671430625
30113,D1,7,2003-01-31,2003-07-31,5.946734019179039
30113,D2,4,2019-08-31,2019-10-15,1.4784697837737941
30113,D3,1,2011-06-30,2011-06-30,0.0
30113,Sin sequia,16,2012-01-31,2013-04-30,14.948972258157252
30114,D0,17,2008-03-31,2009-07-31,16.000328548840837
30114,D1,7,2004-11-30,2005-05-31,5.979588903262901
30114,D2,4,2022-04-30,2022-06-15,1.5113246678576562
30114,D3,2,2019-09-30,2019-10-15,0.49282326125793136
30114,Sin sequia,60,2012-01-31,2015-07-15,41.4300088297501
30115,D0,10,2004-08-31,2005-05-31,8.969383354894351
30115,D1,20,2019-07-15,2020-04-30,9.527916384320006
30115,D2,2,2008-05-31,2008-06-30,0.9856465225158627
30115,D3,1,2011-06-30,2011-06-30,0.0
30115,Sin sequia,19,2009-09-30,2011-03-31,17.971621593872563
30116,D0,7,2004-06-30,2004-12-31,6.045298671430625
30116,D1,5,2011-04-30,2011-08-31,4.041150742315037
30116,D2,6,2019-10-31,2020-01-15,2.496971190373519
30116,D3,8,2019-06-30,2019-10-15,3.5154725969732437
30116,Sin sequia,19,2011-09-30,2013-03-31,18.004476477956427
30117,D0,7,2009-04-30,2009-10-31,6.045298671430625
30117,D1,7,2003-01-31,2003-07-31,5.946734019179039
30117,D2,2,2011-06-30,2011-07-31,1.0185014065997249
30117,Sin sequia,26,2012-01-31,2014-02-15,24.50974352656112
30118,D0,11,2019-01-31,2019-06-30,4.928232612579314
30118,D1,7,2003-01-31,2003-07-31,5.946734019179039
30118,D2,4,2019-08-31,2019-10-15,1.4784697837737941
30118,D3,1,2011-06-30,2011-06-30,0.0
30118,Sin sequia,26,2012-01-31,2014-02-15,24.50974352656112
30119,D0,6,2007-04-30,2007-09-30,5.0267972648309
30119,D1,13,2009-04-30,2010-04-30,11.992032690609664
30119,D2,3,2019-04-30,2019-05-31,1.0185014065997249
30119,D3,3,2019-09-15,2019-10-15,0.9856465225158627
30119,Sin sequia,29,2011-09-30,2014-01-31,28.058071007618228
30120,D0,6,2004-06-30,2004-11-30,5.0267972648309
30120,D1,6,2004-12-31,2005-05-31,4.9610874966631755
30120,D2,3,2010-03-31,2010-05-31,2.0041479291155877
30120,D3,8,2019-06-30,2019-10-15,3.5154725969732437
30120,Sin sequia,19,2011-09-30,2013-03-31,18.004476477956427
30121,D0,10,2022-07-31,2022-12-15,4.501119119489107
30121,D1,15,2020-09-30,2021-04-30,6.965235425778763
30121,D2,8,2018-09-30,2019-01-15,3.5154725969732437
30121,D3,11,2019-08-15,2020-01-15,5.0267972648309
30121,Sin sequia,23,2007-08-31,2009-06-30,21.979917452103738
30122,D0,14,2022-07-31,2023-02-15,6.538121932688556
30122,D1,6,2004-12-31,2005-05-31,4.9610874966631755
30122,D2,5,2010-02-28,2010-06-30,4.008295858231175
30122,D3,9,2019-06-30,2019-10-31,4.041150742315037
30122,Sin sequia,19,2011-09-30,2013-03-31,18.004476477956427
30123,D0,8,2003-01-31,2003-09-30,7.950881948294626
30123,D1,11,2020-10-15,2021-03-15,4.9610874966631755
30123,D2,8,2018-09-30,2019-01-15,3.5154725969732437
30123,D3,12,2019-07-31,2020-01-15,5.519620526088832
30123,Sin sequia,13,2008-06-30,2009-06-30,11.992032690609664
30124,D0,9,2008-06-30,2009-02-28,7.983736832378488
30124,D1,11,2022-11-15,2023-04-30,5.453910757921107
30124,D2,14,2019-02-15,2019-08-31,6.472412164520832
30124,D3,9,2019-09-15,2020-01-15,4.008295858231175
30124,Sin sequia,28,2012-01-31,2014-03-15,25.42968028090926
30125,D0,24,2016-09-15,2017-08-31,11.499209429351732
30125,D1,7,2004-11-30,2005-05-31,5.979588903262901
30125,D2,11,2019-07-31,2019-12-31,5.0267972648309
30125,D3,1,2011-06-30,2011-06-30,0.0
30125,Sin sequia,16,2012-01-31,2013-04-30,14.948972258157252
30126,D0,16,2016-08-31,2017-04-15,7.4580586870366945
30126,D1,7,2004-11-30,2005-05-31,5.979588903262901
30126,D2,4,2016-05-31,2016-07-15,1.4784697837737941
30126,D3,6,2019-08-31,2019-11-15,2.496971190373519
30126,Sin sequia,24,2012-01-31,2013-12-31,22.998418858703463
30127,D0,10,2004-08-31,2005-05-31,8.969383354894351
30127,D1,16,2019-09-15,2020-04-30,7.490913571120557
30127,D2,2,2008-05-31,2008-06-30,0.9856465225158627
30127,D3,1,2011-06-30,2011-06-30,0.0
30127,Sin sequia,19,2009-09-30,2011-03-31,17.971621593872563
30128,D0,7,2003-01-31,2003-07-31,5.946734019179039
30128,D1,6,2008-04-30,2008-09-30,5.0267972648309
30128,D2,1,2011-05-31,2011-05-31,0.0
30128,D3,1,2011-06-30,2011-06-30,0.0
30128,Sin sequia,32,2014-05-15,2015-08-31,15.54036017166677
30129,D0,7,2004-08-31,2005-02-28,5.946734019179039
30129,D1,12,2022-10-31,2023-04-30,5.946734019179039
30129,D2,9,2017-03-31,2017-07-31,4.008295858231175
30129,D3,12,2019-10-31,2020-04-15,5.486765642004969
30129,D4,2,2019-09-30,2019-10-15,0.49282326125793136
30129,Sin sequia,19,2009-09-30,2011-03-31,17.971621593872563
30130,D0,16,2017-01-31,2017-09-15,7.4580586870366945
30130,D1,7,2003-01-31,2003-07-31,5.946734019179039
30130,D2,5,2018-08-15,2018-10-15,2.0041479291155877
30130,D3,6,2019-07-15,2019-09-30,2.529826074457381
30130,Sin sequia,32,2011-09-30,2014-03-15,29.470831023224296
30131,D0,10,2008-06-30,2009-03-31,9.002238238978213
30131,D1,11,2022-11-15,2023-04-30,5.453910757921107
30131,D2,14,2019-02-15,2019-08-31,6.472412164520832
30131,D3,9,2019-09-15,2020-01-15,4.008295858231175
30131,Sin sequia,15,2012-01-31,2013-03-31,13.963325735641389
30132,D0,9,2008-11-30,2009-07-31,7.983736832378488
30132,D1,6,2008-04-30,2008-09-30,5.0267972648309
30132,D2,1,2011-05-31,2011-05-31,0.0
30132,D3,1,2011-06-30,2011-06-30,0.0
30132,Sin sequia,30,2014-05-15,2015-07-31,14.521858765067044
30133,D0,12,2022-09-30,2023-03-15,5.453910757921107
30133,D1,14,2015-09-30,2016-04-15,6.505267048604694
30133,D2,7,2018-10-15,2019-01-15,3.0226493357153124
30133,D3,2,2011-04-30,2011-05-31,1.0185014065997249
30133,Sin sequia,15,2011-12-31,2013-02-28,13.963325735641389
30134,D0,27,2016-08-31,2017-09-30,12.977679213125526
30134,D1,7,2004-11-30,2005-05-31,5.979588903262901
30134,D2,4,2016-05-31,2016-07-15,1.4784697837737941
30134,D3,6,2019-08-31,2019-11-15,2.496971190373519
30134,Sin sequia,24,2012-01-31,2013-12-31,22.998418858703463
30135,D0,11,2019-01-31,2019-06-30,4.928232612579314
30135,D1,7,2003-01-31,2003-07-31,5.946734019179039
30135,D2,4,2019-08-31,2019-10-15,1.4784697837737941
30135,D3,1,2011-06-30,2011-06-30,0.0
30135,Sin sequia,26,2012-01-31,2014-02-15,24.50974352656112
30136,D0,9,2008-11-30,2009-07-31,7.983736832378488
30136,D1,7,2004-11-30,2005-05-31,5.979588903262901
30136,D2,1,2011-05-31,2011-05-31,0.0
30136,D3,1,2011-06-30,2011-06-30,0.0
30136,Sin sequia,46,2016-08-15,2018-06-30,22.47274071336167
30137,D0,10,2004-08-31,2005-05-31,8.969383354894351
30137,D1,7,2003-01-31,2003-07-31,5.946734019179039
30137,D2,2,2011-06-30,2011-07-31,1.0185014065997249
30137,Sin sequia,26,2012-01-31,2014-02-15,24.50974352656112
30138,D0,10,2004-08-31,2005-05-31,8.969383354894351
30138,D1,7,2003-01-31,2003-07-31,5.946734019179039
30138,D2,2,2008-05-31,2008-06-30,0.9856465225158627
30138,D3,1,2011-06-30,2011-06-30,0.0
30138,Sin sequia,26,2012-01-31,2014-02-15,24.50974352656112
30139,D0,5,2004-06-30,2004-10-31,4.041150742315037
30139,D1,7,2004-11-30,2005-05-31,5.979588903262901
30139,D2,9,2019-03-31,2019-07-31,4.008295858231175
30139,D3,6,2019-08-15,2019-10-31,2.529826074457381
30139,Sin sequia,28,2011-10-31,2014-01-31,27.039569601018503
30140,D0,10,2004-08-31,2005-05-31,8.969383354894351
30140,D1,7,2003-01-31,2003-07-31,5.946734019179039
30140,D2,2,2008-05-31,2008-06-30,0.9856465225158627
30140,D3,1,2011-06-30,2011-06-30,0.0
30140,Sin sequia,26,2012-01-31,2014-02-15,24.50974352656112
30141,D0,20,2014-08-31,2015-06-15,9.462206616152283
30141,D1,7,2004-11-30,2005-05-31,5.979588903262901
30141,D2,8,2019-03-31,2019-07-15,3.4826177128893816
30141,D3,7,2019-07-31,2019-10-31,3.0226493357153124
30141,Sin sequia,18,2011-10-31,2013-03-31,16.9859750713567
30142,D0,7,2004-06-30,2004-12-31,6.045298671430625
30142,D1,7,2003-01-31,2003-07-31,5.946734019179039
30142,D2,6,2019-03-31,2019-06-15,2.496971190373519
30142,D3,9,2019-06-30,2019-10-31,4.041150742315037
30142,Sin sequia,19,2011-09-30,2013-03-31,18.004476477956427
30143,D0,14,2022-07-31,2023-02-15,6.538121932688556
30143,D1,7,2004-11-30,2005-05-31,5.979588903262901
30143,D2,7,2019-04-30,2019-07-31,3.0226493357153124
30143,D3,5,2019-08-15,2019-10-15,2.0041479291155877
30143,Sin sequia,18,2011-10-31,2013-03-31,16.9859750713567
30144,D0,7,2004-06-30,2004-12-31,6.045298671430625
30144,D1,5,2005-01-31,2005-05-31,3.942586090063451
30144,D2,3,2010-03-31,2010-05-31,2.0041479291155877
30144,D3,13,2019-04-30,2019-10-31,6.045298671430625
30144,Sin sequia,19,2011-09-30,2013-03-31,18.004476477956427
30145,D0,12,2021-02-28,2021-08-15,5.519620526088832
30145,D1,6,2004-12-31,2005-05-31,4.9610874966631755
30145,D2,7,2019-10-31,2020-01-31,3.0226493357153124
30145,D3,8,2019-06-30,2019-10-15,3.5154725969732437
30145,Sin sequia,19,2011-09-30,2013-03-31,18.004476477956427
30146,D0,22,2016-10-15,2017-08-31,10.513562906835869
30146,D1,7,2004-11-30,2005-05-31,5.979588903262901
30146,D2,2,2008-05-31,2008-06-30,0.9856465225158627
30146,D3,1,2011-06-30,2011-06-30,0.0
30146,Sin sequia,26,2012-01-31,2014-02-15,24.50974352656112
30147,D0,10,2004-08-31,2005-05-31,8.969383354894351
30147,D1,7,2003-01-31,2003-07-31,5.946734019179039
30147,D2,1,2008-05-31,2008-05-31,0.0
30147,D3,1,2011-06-30,2011-06-30,0.0
30147,Sin sequia,85,2014-03-15,2017-09-15,42.054251627343476
30148,D0,15,2015-08-15,2016-03-15,6.998090309862626
30148,D1,7,2004-11-30,2005-05-31,5.979588903262901
30148,D2,5,2019-10-31,2019-12-31,2.0041479291155877
30148,D3,4,2019-08-31,2019-10-15,1.4784697837737941
30148,Sin sequia,24,2012-01-31,2013-12-31,22.998418858703463
30149,D0,21,2014-08-31,2015-06-30,9.955029877410214
30149,D1,7,2004-11-30,2005-05-31,5.979588903262901
30149,D2,12,2019-11-15,2020-04-30,5.486765642004969
30149,D3,7,2019-07-31,2019-10-31,3.0226493357153124
30149,Sin sequia,14,2011-09-30,2012-10-31,13.04338898129325
30150,D0,5,2004-10-31,2005-02-28,3.942586090063451
30150,D1,17,2020-09-30,2021-05-31,7.983736832378488
30150,D2,12,2019-10-31,2020-04-15,5.486765642004969
30150,D3,2,2019-09-30,2019-10-15,0.49282326125793136
30150,Sin sequia,13,2010-03-31,2011-03-31,11.992032690609664
30151,D0,9,2004-10-31,2005-06-30,7.950881948294626
30151,D1,7,2023-01-15,2023-04-30,3.4497628288055195
30151,D2,11,2019-11-15,2020-04-15,4.993942380747038
30151,D3,3,2019-09-30,2019-10-31,1.0185014065997249
30151,Sin sequia,19,2009-09-30,2011-03-31,17.971621593872563
30152,D0,5,2004-10-31,2005-02-28,3.942586090063451
30152,D1,14,2020-09-30,2021-04-15,6.472412164520832
30152,D2,7,2018-10-15,2019-01-15,3.0226493357153124
30152,D3,3,2019-09-30,2019-10-31,1.0185014065997249
30152,Sin sequia,15,2007-08-31,2008-10-31,14.029035503809114
30153,D0,10,2020-10-31,2021-03-15,4.435409351321383
30153,D1,11,2022-11-15,2023-04-30,5.453910757921107
30153,D2,12,2019-10-31,2020-04-15,5.486765642004969
30153,D3,2,2011-04-30,2011-05-31,1.0185014065997249
30153,Sin sequia,19,2009-09-30,2011-03-31,17.971621593872563
30154,D0,10,2014-05-31,2014-10-15,4.501119119489107
30154,D1,11,2022-11-15,2023-04-30,5.453910757921107
30154,D2,12,2019-10-31,2020-04-15,5.486765642004969
30154,D3,2,2011-04-30,2011-05-31,1.0185014065997249
30154,Sin sequia,19,2009-09-30,2011-03-31,17.971621593872563
30155,D0,10,2014-05-31,2014-10-15,4.501119119489107
30155,D1,12,2022-10-31,2023-04-30,5.946734019179039
30155,D2,9,2017-03-31,2017-07-31,4.008295858231175
30155,D3,12,2019-10-31,2020-04-15,5.486765642004969
30155,D4,2,2019-09-30,2019-10-15,0.49282326125793136
30155,Sin sequia,19,2009-09-30,2011-03-31,17.971621593872563
30156,D0,10,2008-10-31,2009-07-31,8.969383354894351
30156,D1,7,2004-11-30,2005-05-31,5.979588903262901
30156,D2,1,2011-05-31,2011-05-31,0.0
30156,D3,1,2011-06-30,2011-06-30,0.0
30156,Sin sequia,60,2019-10-31,2022-04-15,29.470831023224296
30157,D0,9,2004-08-31,2005-04-30,7.950881948294626
30157,D1,11,2022-11-15,2023-04-30,5.453910757921107
30157,D2,14,2019-02-15,2019-08-31,6.472412164520832
30157,D3,9,2019-09-15,2020-01-15,4.008295858231175
30157,Sin sequia,19,2009-09-30,2011-03-31,17.971621593872563
30158,D0,12,2008-03-31,2009-02-28,10.973531284009939
30158,D1,11,2022-11-15,2023-04-30,5.453910757921107
30158,D2,15,2019-02-15,2019-09-15,6.965235425778763
30158,D3,2,2019-09-30,2019-10-15,0.49282326125793136
30158,Sin sequia,63,2012-01-31,2015-08-31,42.97418838169162
30159,D0,10,2004-08-31,2005-05-31,8.969383354894351
30159,D1,7,2003-01-31,2003-07-31,5.946734019179039
30159,D2,2,2011-06-30,2011-07-31,1.0185014065997249
30159,Sin sequia,106,2014-03-15,2018-07-31,52.53495965009549
30160,D0,16,2020-07-15,2021-02-28,7.490913571120557
30160,D1,11,2022-11-15,2023-04-30,5.453910757921107
30160,D2,8,2019-12-31,2020-04-15,3.4826177128893816
30160,D3,8,2019-08-31,2019-12-15,3.4826177128893816
30160,Sin sequia,19,2009-09-30,2011-03-31,17.971621593872563
30161,D0,7,2004-08-31,2005-02-28,5.946734019179039
30161,D1,11,2020-10-15,2021-03-15,4.9610874966631755
30161,D2,7,2017-04-30,2017-07-31,3.0226493357153124
30161,D3,12,2019-10-31,2020-04-15,5.486765642004969
30161,D4,2,2019-09-30,2019-10-15,0.49282326125793136
30161,Sin sequia,24,2007-08-31,2009-07-31,22.998418858703463
30162,D0,9,2008-11-30,2009-07-31,7.983736832378488
30162,D1,7,2004-11-30,2005-05-31,5.979588903262901
30162,D2,2,2008-05-31,2008-06-30,0.9856465225158627
30162,D3,1,2011-06-30,2011-06-30,0.0
30162,Sin sequia,26,2012-01-31,2014-02-15,24.50974352656112
30163,D0,10,2008-10-31,2009-07-31,8.969383354894351
30163,D1,7,2004-11-30,2005-05-31,5.979588903262901
30163,D2,1,2011-05-31,2011-05-31,0.0
30163,D3,1,2011-06-30,2011-06-30,0.0
30163,Sin sequia,63,2012-01-31,2015-08-31,42.97418838169162
30164,D0,9,2008-11-30,2009-07-31,7.983736832378488
30164,D1,7,2004-11-30,2005-05-31,5.979588903262901
30164,D2,2,2008-05-31,2008-06-30,0.9856465225158627
