system:index,01,02,03,04,05,06,07,08,09,10,11,12,CVEGEO,CVE_ENT,NOMGEO,date_year,.geo
76,1.556827879871543,1.5510113362830489,1.664336608773433,-1.7539278876249667,1.2815438704404312,-0.10196036556385142,0.839696702564376,1.3113432110085808,-0.12355901643025415,0.07865205106289327,0.28779024427942823,0.15122427580457315,13,13,Hidalgo,1962.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
77,0.8720652723058405,0.5436006600402824,0.9007714411181191,-0.07770284504825578,0.8112965040660264,-0.6318253553015416,0.48849161776588157,0.5268351570634021,-0.3900178936125386,-0.7850873290242679,-0.21890743477301655,0.36647851643730833,14,14,Jalisco,1962.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
78,0.8952403883845345,0.6159190869840431,1.0198572291592032,-1.6013345195850615,1.0511206909890929,-0.2491722668171644,0.31950923480224336,-0.06846941018406988,-0.09582408334296914,-0.09302111660716826,0.30831013991466066,0.10562245719737942,15,15,M�xico,1962.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
79,1.0129527044884714,0.9689914585925136,1.1036795460765003,-0.5282055729315999,0.9025999362219957,-0.6107932740932442,-0.08857949247648683,-0.20394137629747153,-0.31837505069642147,-0.6506850375891797,0.05797169071940745,0.054695815657003176,16,16,Michoac�n de Ocampo,1962.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
80,0.8084756931000385,0.251118508556346,0.7679740384748507,-0.6862811225139905,0.6614829944856487,-0.30782899386557083,2.1864513364072407,-0.2815514722488081,-0.25173742212209216,0.04316328041469771,0.11980217559293256,-0.049981943231670815,17,17,Morelos,1962.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
81,0.13304695580480086,0.061438251989433514,0.5380789819332585,0.28400237704598186,0.6238322632536427,-1.0191348834977156,0.061367627282356015,-0.07136893306145621,-0.13714457612559308,-1.0287233121074264,-0.7606832076462482,0.37869979286021094,18,18,Nayarit,1962.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
82,1.2029415643938708,2.015343204671737,0.9082583129332168,0.7632564605428509,1.4129624774156222,-0.1392126274762166,1.5590601260324437,1.1608013010543534,0.6503531310074964,0.8342923471835663,0.16749183131404005,-0.27426261645644917,19,19,Nuevo Le�n,1962.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
83,0.5373012216861256,0.9566532336650759,0.5672030132776267,-0.29894112551267116,0.7454894071000034,-0.21508164958002415,0.1952013739219174,-0.09484883471061019,-0.11741162025917717,-0.4965356401283286,0.45068796378390175,0.2789986904564466,20,20,Oaxaca,1962.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
84,1.014371767497971,1.2999163393133695,1.0777631914773327,-0.74135169438424,0.6679766126132722,0.33256044580778005,1.2012033017947448,0.17938030495891572,-0.07770430393891753,-0.18163378878540976,-0.1421843860943691,-0.3742317929685448,21,21,Puebla,1962.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
85,1.4489077390616125,0.9991692076451774,1.6737687670608632,-0.6721094797141508,1.4369161314766616,0.20782386243806197,1.7111486426270086,0.8580415651474593,-0.10118654496920314,0.5835746282087154,0.3227500611638856,0.1864910361730442,22,22,Quer�taro,1962.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
86,0.6509320684825015,1.176349243186903,0.925438454656403,-0.7403380871057678,0.3654748871313561,-0.5703656977125492,0.7898060696840917,1.3364974251813726,-0.13678176664762576,-0.11689497374458388,2.035620877153761,2.4366861466870047,23,23,Quintana Roo,1962.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
